# state_sector q N(q) qx qy; unit-cell normalization 1/Nuc
# corrected TiltedLat30 Fourier mesh
0 0 0.000000000000 0.000000000000 0.000000000000
0 1 0.163217506680 1.675516081915 0.725519745694
0 2 0.239469939707 3.351032163829 1.451039491387
0 3 0.158759904479 5.026548245744 2.176559237081
0 4 0.070184102524 6.702064327658 2.902078982775
0 5 1.265186064067 8.377580409573 3.627598728468
0 6 0.229967014820 10.053096491487 4.353118474162
0 7 0.183150852852 11.728612573402 5.078638219856
0 8 0.183150852852 13.404128655316 5.804157965549
0 9 0.229967014820 15.079644737231 6.529677711243
0 10 1.265186064067 16.755160819146 7.255197456937
0 11 0.070184102524 18.430676901060 7.980717202631
0 12 0.158759904479 20.106192982975 8.706236948324
0 13 0.239469939707 21.781709064889 9.431756694018
0 14 0.163217506680 23.457225146804 10.157276439712
1 0 0.000000000000 0.000000000000 0.000000000000
1 1 0.151254179811 1.675516081915 0.725519745694
1 2 0.248114534218 3.351032163829 1.451039491387
1 3 0.158916600760 5.026548245744 2.176559237081
1 4 0.073040586526 6.702064327658 2.902078982775
1 5 1.073953234087 8.377580409573 3.627598728468
1 6 0.217801482073 10.053096491487 4.353118474162
1 7 0.180623757508 11.728612573402 5.078638219856
1 8 0.180623757508 13.404128655316 5.804157965549
1 9 0.217801482073 15.079644737231 6.529677711243
1 10 1.073953234087 16.755160819146 7.255197456937
1 11 0.073040586526 18.430676901060 7.980717202631
1 12 0.158916600760 20.106192982975 8.706236948324
1 13 0.248114534218 21.781709064889 9.431756694018
1 14 0.151254179811 23.457225146804 10.157276439712
2 0 0.000000000000 0.000000000000 0.000000000000
2 1 0.140116873595 1.675516081915 0.725519745694
2 2 0.230477737007 3.351032163829 1.451039491387
2 3 0.166034405806 5.026548245744 2.176559237081
2 4 0.075130146810 6.702064327658 2.902078982775
2 5 1.754306638659 8.377580409573 3.627598728468
2 6 0.235298633629 10.053096491487 4.353118474162
2 7 0.174460458308 11.728612573402 5.078638219856
2 8 0.174460458308 13.404128655316 5.804157965549
2 9 0.235298633629 15.079644737231 6.529677711243
2 10 1.754306638659 16.755160819146 7.255197456937
