# k E-E0; corrected TiltedLat30, Np=12, V1=10, V2=V3=2
10 0.000000000000
5 0.000000000001
12 0.009268092715
3 0.009268092715
7 0.012320542331
8 0.012320542331
13 0.018520182916
2 0.018520182916
0 0.020098826435
14 0.025191215562
1 0.025191215562
4 0.033016393378
11 0.033016393379
6 0.034430068375
9 0.034430068375
10 0.594687763692
5 0.594687763692
4 0.731514609012
11 0.731514609013
1 0.764037413938
14 0.764037413939
0 0.859815789995
9 0.867943245484
6 0.867943245484
0 0.932649145717
7 0.946927444675
8 0.946927444676
3 0.947851285862
12 0.947851285862
2 0.948113578253
13 0.948113578254
9 1.145429971506
6 1.145429971506
1 1.289712179296
14 1.289712179296
10 1.379870990344
5 1.379870990344
4 1.402296229377
11 1.402296229377
8 1.840077539633
7 1.840077539633
3 1.842785218558
12 1.842785218558
2 1.889114010274
13 1.889114010274
9 1.932513467143
6 1.932513467143
5 1.940958307652
10 1.940958307652
0 1.943202023082
1 1.951596398091
14 1.951596398091
3 1.959902113270
12 1.959902113270
2 1.966369315000
13 1.966369315000
7 1.968102645934
8 1.968102645934
4 2.000109774132
11 2.000109774132
6 2.443318871359
9 2.443318871360
3 2.452072860735
12 2.452072860735
14 2.464585098357
1 2.464585098357
8 2.475301363159
7 2.475301363159
0 2.475707501191
4 2.485983954808
11 2.485983954808
10 2.496344647349
5 2.496344647349
2 2.556060564572
13 2.556060564572
5 2.556924100709
10 2.556924100709
0 2.577496824075
4 2.593277297585
11 2.593277297585
14 2.613657314681
1 2.613657314681
6 2.638407662264
9 2.638407662264
3 2.656372119184
12 2.656372119184
7 2.697029518485
8 2.697029518485
2 2.727066670211
13 2.727066670211
12 2.808025072421
3 2.808025072421
0 2.902356517888
2 2.908938338274
13 2.908938338274
4 2.925907561212
11 2.925907561212
6 2.951908389815
9 2.951908389816
8 2.968089829738
7 2.968089829738
10 2.974303377435
5 2.974303377435
3 2.989406023072
12 2.989406023072
10 3.018530862836
5 3.018530862836
0 3.020172276159
14 3.024820000499
1 3.024820000499
2 3.076765316193
13 3.076765316193
6 3.101103690852
9 3.101103690852
8 3.188367407621
7 3.188367407621
4 3.289192247826
11 3.289192247827
1 3.330556230846
14 3.330556230846
