# sector=11 Eg=122.02344237108461 eta=0.065 area=25.98076211353316 Kexp=8.353797867517416 source_norm2=31.662828749860722 lattice=corrected Np=12 t1=1.0 t3=0.2 V1=10.0 V2=2.0 V3=2.0 requested_mmax=600 lanczos_steps=600 lanczos_breakdown=false residual=4.826802292744664e-13 drude_weight=-1.771511463805444
# omega Re_total Im_total Re_regular Im_regular Re_drude Im_drude
0 -6.554499407525414 -0 0.03661108844164727 -0 -6.591110495967062 -0
0.002 -6.548264824661947 -0.2037297575522798 0.03661146889701286 -0.001118179288927264 -6.58487629355896 -0.2026115782633526
0.004 -6.529631635258148 -0.4063129498754431 0.03661261031149054 -0.002236380917311525 -6.566244245569639 -0.4040765689581316
0.006 -6.49880952975609 -0.606624538850607 0.0366145128303537 -0.003354627227243056 -6.535424042586444 -0.603269911623364
0.008 -6.456141472280901 -0.8035816973632083 0.0366171766957446 -0.004472940566082692 -6.492758648976646 -0.7991087567971256
0.01 -6.40209427531645 -0.9961628629142132 0.03662060224674837 -0.005591343289105434 -6.438714877563199 -0.9905715196251077
0.012 -6.337246083383427 -1.18342448052575 0.03662478991958044 -0.006709857762117677 -6.373870873303007 -1.176714622763632
0.014 -6.262271378381871 -1.364514901145861 0.03662974024758832 -0.007828506364131122 -6.298901118629459 -1.35668639478173
0.016 -6.177924208147123 -1.538685074445967 0.03663545386154347 -0.008947311489987746 -6.214559662008666 -1.529737762955979
0.018 -6.085020377910256 -1.7052958581561 0.03664193148979659 -0.01006629555300884 -6.121662309400053 -1.695229562603091
0.02 -5.984419333168178 -1.863821944718941 0.03664917395849004 -0.01118548098765844 -6.021068507126668 -1.852636463731283
0.022 -5.877006407840211 -2.013852566878438 0.03665718219182108 -0.0123048902522119 -5.913663590032032 -2.001547676626226
0.024 -5.763676022679513 -2.155089276868409 0.03666595721235066 -0.01342454583141319 -5.800341979891863 -2.141664731036996
0.026 -5.645316306726807 -2.287341192986405 0.03667550014135079 -0.01454447023914199 -5.681991806868157 -2.272796722747263
0.028 -5.522795490548128 -2.410518170281467 0.0366858121990947 -0.0156646860211248 -5.559481302747223 -2.394853484260342
0.03 -5.39695029465292 -2.524622380076781 0.03669689470529218 -0.01678521575760595 -5.433647189358212 -2.507837164319175
0.032 -5.268576418659282 -2.629738780029764 0.0367087490794956 -0.01790608206605875 -5.305285167738777 -2.611832697963705
0.034 -5.13842113300062 -2.726024928136729 0.03672137684157313 -0.01902730760388919 -5.175142509842193 -2.70699762053284
0.036 -5.007177889371901 -2.813700547123878 0.03673477961213031 -0.02014891507118351 -5.043912668984031 -2.793551632052694
0.038 -4.875482800537791 -2.893037186701631 0.03674895911308994 -0.02127092721342403 -4.91223175965088 -2.871766259488207
0.04 -4.743912794498884 -2.964348266311692 0.03676391716821151 -0.02239336682424807 -4.780676711667096 -2.941954899487444
0.042 -4.612985220813393 -3.027979715420782 0.03677965570369405 -0.02351625674820203 -4.649764876517088 -3.00446345867258
0.044 -4.483158675622755 -3.08430136610425 0.03679617674874858 -0.0246396198835394 -4.519954852371504 -3.05966174622071
