# sector=6 Eg=122.02485604608054 eta=0.065 area=25.98076211353316 Kexp=8.36249632471828 source_norm2=31.657486752406044 lattice=corrected Np=12 t1=1.0 t3=0.2 V1=10.0 V2=2.0 V3=2.0 requested_mmax=600 lanczos_steps=600 lanczos_breakdown=false residual=6.098875740895479e-13 drude_weight=-1.7969201782233295
# omega Re_total Im_total Re_regular Im_regular Re_drude Im_drude
0 -6.65035323369222 -0 0.03529328290493188 -0 -6.685646516597152 -0
0.002 -6.64402932512504 -0.2065972701861649 0.03529357216107288 -0.001079642577361421 -6.679322897286113 -0.2055176276088035
0.004 -6.625129170660787 -0.4120315245788284 0.03529443995533348 -0.002159302387067133 -6.660423610616121 -0.4098722221917613
0.006 -6.593865468392673 -0.6151615832559501 0.03529588636512351 -0.003238996662922656 -6.629161354757796 -0.6119225865930273
0.008 -6.550586101682373 -0.8148890827280427 0.03529791151953208 -0.004318742641654559 -6.585884013201905 -0.8105703400863882
0.01 -6.495764578648775 -1.010177802833315 0.03530051559930893 -0.00539855756437924 -6.531065094248085 -1.004779245268936
0.012 -6.429987336325116 -1.200070649784889 0.03530369883692811 -0.006478458678050671 -6.465291035162044 -1.193592191106839
0.014 -6.353938530933748 -1.383703753918557 0.03530746151659626 -0.007558463236944709 -6.389245992450344 -1.376145290681613
0.016 -6.268383025890164 -1.56031731585538 0.03531180397436832 -0.008638588504110881 -6.303694829864532 -1.551678727351269
0.018 -6.174148327836396 -1.729263020673193 0.03531672659819968 -0.009718851752843843 -6.209465054434595 -1.719544168920349
0.02 -6.072106209658019 -1.890008020879238 0.03532222982802943 -0.01079927026814651 -6.107428439486048 -1.879208750611092
0.022 -5.963154704026959 -2.042135652117792 0.0353283141558775 -0.01187986134821712 -5.998483018182836 -2.030255790769575
0.024 -5.848201060828642 -2.185343180504531 0.0353349801259438 -0.01296064230591415 -5.883536040954586 -2.172382538198617
0.026 -5.728146148042088 -2.31943698102097 0.03534222833476888 -0.01404163047022771 -5.763488376376857 -2.305395350550742
0.028 -5.603870649816635 -2.44432561024843 0.03535005943131325 -0.01512284318777543 -5.639220709247948 -2.429202767060654
0.03 -5.47622328834587 -2.560011265114895 0.03535847411714843 -0.01620429782427113 -5.511581762463019 -2.543806967290624
0.032 -5.346011176619668 -2.666580116266333 0.03536747314656792 -0.01728601176603232 -5.381378649766236 -2.649294104500301
0.034 -5.213992303874272 -2.764191975972784 0.03537705732680031 -0.01836800242145372 -5.249369361201072 -2.74582397355133
0.036 -5.080870068736684 -2.85306971284058 0.03538722751815599 -0.01945028722251442 -5.11625729625484 -2.833619425618065
0.038 -4.94728970854323 -2.933488765791565 0.03539798463422163 -0.02053288362628624 -4.982687693177452 -2.912955882165279
0.04 -4.813836427031384 -3.00576704399241 0.03540932964208618 -0.0216158091164277 -4.84924575667347 -2.984151234875982
0.042 -4.68103499501535 -3.070255432901188 0.03542126356253734 -0.02269908120470635 -4.716456258577888 -3.047556351696481
0.044 -4.549350587245323 -3.12732906339385 0.03543378747030218 -0.02378271743250335 -4.584784374715626 -3.103546345961346
0.046 -4.419190620392189 -3.177379443876627 0.03544690249425987 -0.02486673537237159 -4.454637522886449 -3.152512708504255
0.048 -4.290907368834882 -3.220807506096076 0.03546060981773898 -0.02595115262952473 -4.326367978652621 -3.194856353466551
0.05 -4.164801153651823 -3.258017574789997 0.03547491067872973 -0.02703598684341683 -4.200276064330553 -3.23098158794658
0.052 -4.041123923262194 -3.289412239395176 0.03548980637021652 -0.02812125568924807 -4.076613729632411 -3.261290983705928
0.054 -3.920083069302336 -3.315388082222768 0.03550529824044101 -0.02920697687953775 -3.955588367542777 -3.28618110534323
0.056 -3.801845346802541 -3.336332200962019 0.03552138769317504 -0.03029316816570906 -3.837366734495717 -3.306039032796309
0.058 -3.686540792256074 -3.35261945302826 0.03553807618811745 -0.03137984733959593 -3.722078868444191 -3.321239605688663
0.06 -3.574266555860832 -3.364610344021518 0.03555536524114482 -0.0324670322350774 -3.609821921101977 -3.332143311786441
0.062 -3.465090584525001 -3.372649481327808 0.03557325642468021 -0.03355474072965104 -3.500663840949681 -3.339094740598157
0.064 -3.359055109901359 -3.377064515688214 0.03559175136807636 -0.0346429907460012 -3.394646861269435 -3.342421524942213
0.066 -3.256179910696658 -3.378165497515234 0.03561085175794744 -0.03573180025363499 -3.291790762454605 -3.342433697261599
0.068 -3.156465330888899 -3.376244580123834 0.03563055933858077 -0.03682118727047032 -3.19209589022748 -3.339423392853364
