# sector=0 Eg=122.01052480414111 eta=0.065 area=25.98076211353316 Kexp=8.201817294221538 source_norm2=31.83554116587002 lattice=corrected Np=12 t1=1.0 t3=0.2 V1=10.0 V2=2.0 V3=2.0 requested_mmax=600 lanczos_steps=600 lanczos_breakdown=false residual=5.689013852261985e-13 drude_weight=-1.3711650083040912
# omega Re_total Im_total Re_regular Im_regular Re_drude Im_drude
0 -5.080513054060714 -0 0.02106278249757569 -0 -5.10157583655829 -0
0.002 -5.075687662480304 -0.1574697541216889 0.02106284815076199 -0.0006466614868869071 -5.096750510631066 -0.156823092634802
0.004 -5.061266101188248 -0.3140520436765888 0.0210630451118647 -0.001293326981197249 -5.082329146300112 -0.3127587166953915
0.006 -5.037410672486189 -0.4688760662632069 0.02106337338538497 -0.001940000490446222 -5.058474045871574 -0.4669360657727607
0.008 -5.004386833717061 -0.6211036911541347 0.02106383297885267 -0.002586686022329974 -5.025450666695914 -0.6185170051318047
0.01 -4.9625559019836 -0.7699442069519596 0.02106442390282207 -0.003233387584817795 -4.983620325886422 -0.7667108193671418
0.012 -4.912365366408393 -0.9146672807393323 0.02106514617086381 -0.003880109186238582 -4.933430512579257 -0.9107871715530937
0.014 -4.854337282140925 -1.054613715561017 0.02106599979953574 -0.004526854835379766 -4.875403281940461 -1.050086860725638
0.016 -4.789055289116729 -1.189203726738537 0.02106698480846008 -0.005173628541567795 -4.810122273925189 -1.18403009819697
0.018 -4.717150828095829 -1.31794259935614 0.02106810122023586 -0.005820434314768474 -4.738218929316065 -1.312122165041371
0.02 -4.639289117849509 -1.440423727522596 0.02106934906049708 -0.006467276165671251 -4.660358466910006 -1.433956451356925
0.022 -4.556155415082069 -1.55632916050085 0.02107072835789194 -0.0071141581057869 -4.577226143439961 -1.549215002395063
0.024 -4.468442009857924 -1.665427883779045 0.02107223914411199 -0.007761084147524461 -4.489514249002036 -1.657666799631521
0.026 -4.376836322475723 -1.767572139876131 0.02107388145383849 -0.008408058304306442 -4.397910203929561 -1.759164081571824
0.028 -4.28201037171827 -1.862692142393805 0.02107565532480725 -0.00905508459063355 -4.303086027043078 -1.853637057803172
0.03 -4.184611787389295 -1.950789558493146 0.0210775607977838 -0.009702167022187066 -4.205689348187079 -1.941087391470959
0.032 -4.085256448846406 -2.03193013263769 0.02107959791655446 -0.01034930961592492 -4.10633604676296 -2.021580823021765
0.034 -3.984522750919129 -2.10623580254402 0.02108176672792173 -0.01099651639017776 -4.00560451764705 -2.095239286153842
0.036 -3.882947432348515 -2.173876621929174 0.0210840672817653 -0.01164379136471172 -3.90403149963028 -2.162232830564462
0.038 -3.781022851129091 -2.2350627590052 0.0210864996309684 -0.01229113856085779 -3.80210935076006 -2.222771620444342
0.04 -3.679195555818087 -2.290036789478228 0.02108906383148747 -0.01293856200156691 -3.700284619649575 -2.277098227476662
0.042 -3.577865980825569 -2.339066452053855 0.02109175994230083 -0.0135860657115379 -3.59895774076787 -2.325480386342317
