# k  E-E0  [proj ED TiltedLat30 Np=12 V1=10.0 V2=2.0 V3=2.0 t3=0.2]
0  0.0000000000
9  0.1135506172
6  0.1135506172
3  0.2291331073
12  0.2291331073
14  0.4101046217
1  0.4101046217
8  0.4131206277
7  0.4131206277
5  0.4342699786
10  0.4342699786
11  0.4558334119
4  0.4558334119
2  0.5060179314
13  0.5060179314
7  0.5411071253
8  0.5411071253
14  0.5501883892
1  0.5501883892
2  0.7043115175
13  0.7043115175
5  0.7398325862
10  0.7398325862
11  0.8305418478
4  0.8305418478
0  0.8407456656
3  0.8603537456
12  0.8603537456
6  0.8630488823
9  0.8630488823
6  1.0059376600
9  1.0059376600
0  1.0398953203
12  1.0427014839
3  1.0427014839
0  1.0699620646
6  1.1317415946
9  1.1317415946
12  1.1804959730
3  1.1804959730
4  1.3975992054
11  1.3975992054
13  1.4410247191
2  1.4410247191
5  1.4517449496
10  1.4517449496
7  1.4805065566
8  1.4805065566
1  1.4947991005
14  1.4947991005
8  1.7093991694
7  1.7093991694
14  1.7411308514
1  1.7411308514
2  1.7536653067
13  1.7536653067
11  1.8510863816
4  1.8510863816
5  1.8518225681
10  1.8518225681
5  1.9257906173
10  1.9257906173
1  1.9728044327
14  1.9728044327
7  1.9882091700
8  1.9882091700
11  2.0446535081
4  2.0446535081
2  2.0467146396
13  2.0467146396
14  2.0848328301
1  2.0848328301
8  2.1175365058
7  2.1175365058
10  2.1241269317
5  2.1241269317
2  2.1357499915
13  2.1357499915
4  2.1731561487
11  2.1731561487
3  2.6000547878
12  2.6000547878
6  2.7144932411
9  2.7144932411
0  2.7930577702
3  2.8105317244
12  2.8105317244
6  2.8815213033
9  2.8815213033
0  2.9424455357
12  2.9477559916
3  2.9477559916
7  2.9547110031
8  2.9547110031
2  2.9924262522
13  2.9924262522
1  3.0260141923
14  3.0260141923
11  3.0319956444
4  3.0319956444
6  3.0482999711
9  3.0482999711
5  3.0674386486
10  3.0674386486
0  3.1299594934
12  3.1440393794
3  3.1440393794
6  3.1487973961
9  3.1487973961
0  3.1875725509
3  3.2699661823
12  3.2699661823
0  3.2906883046
2  3.3434796983
13  3.3434796983
9  3.3679553839
6  3.3679553839
11  3.4263649008
4  3.4263649008
7  3.4324818722
8  3.4324818722
1  3.4832553847
14  3.4832553847
5  3.4869597916
10  3.4869597916
0  3.9629347617
9  4.0536175198
6  4.0536175198
12  4.1934571634
3  4.1934571634
7  4.2251489799
8  4.2251489799
2  4.2752057661
13  4.2752057661
14  4.2850557670
1  4.2850557670
11  4.2904323330
4  4.2904323330
5  4.3129173883
10  4.3129173883
6  4.6133652655
9  4.6133652655
2  4.6384352007
13  4.6384352007
7  4.6516310983
8  4.6516310983
5  4.6626287643
10  4.6626287643
14  4.6782568987
1  4.6782568987
4  4.7127822794
11  4.7127822794
7  4.8284266163
8  4.8284266163
0  4.8296370536
12  4.8382966960
3  4.8382966960
0  4.8841399599
14  4.8876463015
1  4.8876463015
4  4.8941769008
11  4.8941769008
13  4.9142549594
2  4.9142549594
5  4.9275078405
10  4.9275078405
7  5.0133449505
8  5.0133449505
9  5.0464384508
6  5.0464384508
5  5.0924012679
10  5.0924012679
1  5.0968589322
14  5.0968589322
4  5.0975618025
11  5.0975618025
12  5.1420174955
3  5.1420174955
2  5.1465154705
13  5.1465154705
9  5.2166454601
6  5.2166454601
0  5.3415520685
12  5.4357260736
3  5.4357260736
0  5.4455633709
0  5.4726221763
10  5.4959906930
5  5.4959906930
6  5.4976119334
9  5.4976119334
1  5.5010447593
14  5.5010447593
12  5.5146838284
3  5.5146838284
7  5.5506818000
8  5.5506818000
4  5.5512258419
11  5.5512258419
14  5.6170157147
1  5.6170157147
13  5.6435450021
2  5.6435450021
6  5.6892293812
9  5.6892293812
0  5.7609484956
5  5.7668878827
10  5.7668878827
3  5.7882086194
12  5.7882086194
4  5.8164522414
11  5.8164522414
2  5.8677105865
13  5.8677105865
8  5.8784998385
7  5.8784998385
12  5.9659073635
3  5.9659073635
6  5.9690338355
9  5.9690338355
5  5.9781723144
10  5.9781723144
2  6.0045991524
13  6.0045991524
4  6.0171729551
11  6.0171729551
14  6.0286244160
1  6.0286244160
7  6.0427120862
8  6.0427120862
2  6.1717697926
13  6.1717697926
1  6.2015207172
14  6.2015207172
8  6.2941081405
7  6.2941081405
2  6.3044609443
13  6.3044609443
10  6.3482575755
5  6.3482575755
1  6.3990466911
14  6.3990466911
7  6.4290969793
8  6.4290969793
10  6.4863263834
5  6.4863263834
4  6.4961500891
11  6.4961500891
4  6.5241373043
11  6.5241373043
13  6.6222020139
2  6.6222020139
1  6.6384582285
14  6.6384582285
8  6.6452277065
7  6.6452277065
5  6.6547962075
10  6.6547962075
0  6.6646391647
4  6.7170186403
11  6.7170186403
6  6.7433707990
9  6.7433707990
12  6.7454191804
3  6.7454191804
8  6.8219391229
7  6.8219391229
3  6.8251045566
12  6.8251045566
11  6.8711186660
4  6.8711186660
1  6.8753061888
14  6.8753061888
5  6.8865641026
10  6.8865641026
9  6.9688007885
6  6.9688007885
13  6.9893345214
2  6.9893345214
5  7.0298734411
10  7.0298734411
1  7.0976905943
14  7.0976905943
0  7.1340316774
4  7.1463313425
11  7.1463313425
8  7.1710949617
7  7.1710949617
13  7.2259716867
2  7.2259716867
9  7.2261384095
6  7.2261384095
0  7.2506747494
12  7.2676401041
3  7.2676401041
3  7.4041714569
12  7.4041714569
0  7.4688505598
6  7.4831211187
9  7.4831211187
0  7.5453167340
6  7.5589784476
9  7.5589784476
12  7.6752137316
3  7.6752137316
8  7.7293701718
7  7.7293701718
13  7.7355811243
2  7.7355811243
14  7.7923421573
1  7.7923421573
12  7.8413046742
3  7.8413046742
5  7.8954776241
10  7.8954776241
4  7.9555598859
11  7.9555598859
9  7.9942195817
6  7.9942195817
0  8.0439242613
11  8.1186488208
4  8.1186488208
2  8.1939216881
13  8.1939216881
12  8.3053323865
3  8.3053323865
5  8.3066194834
10  8.3066194834
6  8.3529006026
9  8.3529006026
7  8.4037097098
8  8.4037097098
14  8.4276509779
1  8.4276509779
0  8.5299484691
11  8.5379583389
4  8.5379583389
12  8.6163686785
3  8.6163686785
0  8.6392790528
5  8.6796549601
10  8.6796549601
6  8.7021572578
9  8.7021572578
2  8.7326117554
13  8.7326117554
7  8.7394997405
8  8.7394997405
14  8.7660323732
1  8.7660323732
7  8.8534684558
8  8.8534684558
13  8.9425789094
2  8.9425789094
0  8.9462142011
1  8.9495062987
14  8.9495062987
4  8.9976462223
11  8.9976462223
5  9.0078247445
10  9.0078247445
6  9.0581230409
9  9.0581230409
3  9.1147360692
12  9.1147360692
7  10.4465494311
8  10.4465494311
0  10.4576459903
1  10.5255716653
14  10.5255716653
5  10.5449112671
10  10.5449112671
2  10.5553228862
13  10.5553228862
14  10.5865391923
1  10.5865391923
3  10.5966185485
12  10.5966185485
6  10.6102857042
9  10.6102857042
7  10.6154431971
8  10.6154431971
11  10.6199730553
4  10.6199730553
9  10.6658511982
6  10.6658511982
0  10.6786773493
2  10.7168308906
13  10.7168308906
5  10.8020435920
10  10.8020435920
11  10.8383711269
4  10.8383711269
3  10.8517714905
12  10.8517714905
4  12.2159367137
11  12.2159367137
3  12.2515684473
12  12.2515684473
5  12.3129604501
10  12.3129604501
2  12.3611475933
13  12.3611475933
9  12.3777358309
6  12.3777358309
14  12.3830707897
1  12.3830707897
7  12.4063735772
8  12.4063735772
0  12.4141893013
4  14.5272208462
11  14.5272208462
12  14.5275384985
3  14.5275384985
5  14.5848769353
10  14.5848769353
13  14.7156460761
2  14.7156460761
6  14.9062734952
9  14.9062734952
1  15.0543778752
14  15.0543778752
0  15.1083655281
8  15.1173817187
7  15.1173817187
7  15.1543648421
8  15.1543648421
0  15.1641268538
4  15.1646605032
11  15.1646605032
14  15.2135977354
1  15.2135977354
12  15.2449978283
3  15.2449978283
9  15.3191565994
6  15.3191565994
5  15.3350345640
10  15.3350345640
13  15.3746010138
2  15.3746010138
2  17.7376457543
13  17.7376457543
6  17.7600690749
9  17.7600690749
5  17.7677652632
10  17.7677652632
12  17.8142300032
3  17.8142300032
1  17.8235172161
14  17.8235172161
4  17.8358833544
11  17.8358833544
7  17.9057094790
8  17.9057094790
0  17.9472481734
