# state_sector q N(q) qx qy; unit-cell normalization 1/Nuc
# legacy TiltedLat30 Fourier mesh matching saved partial_*.jld2
0 0 0.000000000000 0.000000000000 0.000000000000
0 1 0.147599662109 1.675516081915 0.725519745694
0 2 0.142375239171 3.351032163829 1.451039491387
0 3 0.128241271564 5.026548245744 2.176559237081
0 4 0.071273011385 6.702064327658 2.902078982775
0 5 1.441939701645 8.377580409573 3.627598728468
0 6 0.132666475883 10.053096491487 4.353118474162
0 7 0.136573529459 11.728612573402 5.078638219856
0 8 0.136573529459 13.404128655316 5.804157965549
0 9 0.132666475883 15.079644737231 6.529677711243
0 10 1.441939701645 16.755160819146 7.255197456937
0 11 0.071273011385 18.430676901060 7.980717202631
0 12 0.128241271564 20.106192982975 8.706236948324
0 13 0.142375239171 21.781709064889 9.431756694018
0 14 0.147599662109 23.457225146804 10.157276439712
5 0 0.000000000000 0.000000000000 0.000000000000
5 1 0.147588196306 1.675516081915 0.725519745694
5 2 0.142422956811 3.351032163829 1.451039491387
5 3 0.128182935275 5.026548245744 2.176559237081
5 4 0.071349091266 6.702064327658 2.902078982775
5 5 1.441747323260 8.377580409573 3.627598728468
5 6 0.132873332462 10.053096491487 4.353118474162
5 7 0.136508731374 11.728612573402 5.078638219856
5 8 0.136508731374 13.404128655316 5.804157965549
5 9 0.132873332462 15.079644737231 6.529677711243
5 10 1.441747323260 16.755160819146 7.255197456937
5 11 0.071349091266 18.430676901060 7.980717202631
5 12 0.128182935275 20.106192982975 8.706236948324
5 13 0.142422956811 21.781709064889 9.431756694018
5 14 0.147588196306 23.457225146804 10.157276439712
10 0 0.000000000000 0.000000000000 0.000000000000
10 1 0.147589005584 1.675516081915 0.725519745694
10 2 0.142419314104 3.351032163829 1.451039491387
10 3 0.128180726081 5.026548245744 2.176559237081
10 4 0.071354974915 6.702064327658 2.902078982775
10 5 1.441752041980 8.377580409573 3.627598728468
10 6 0.132855507628 10.053096491487 4.353118474162
10 7 0.136513526504 11.728612573402 5.078638219856
10 8 0.136513526504 13.404128655316 5.804157965549
10 9 0.132855507628 15.079644737231 6.529677711243
10 10 1.441752041980 16.755160819146 7.255197456937
10 11 0.071354974915 18.430676901060 7.980717202631
10 12 0.128180726081 20.106192982975 8.706236948324
10 13 0.142419314104 21.781709064889 9.431756694018
10 14 0.147589005584 23.457225146804 10.157276439712
average 0 0.000000000000 0.000000000000 0.000000000000
average 1 0.147592288000 1.675516081915 0.725519745694
average 2 0.142405836695 3.351032163829 1.451039491387
average 3 0.128201644307 5.026548245744 2.176559237081
average 4 0.071325692522 6.702064327658 2.902078982775
average 5 1.441813022295 8.377580409573 3.627598728468
average 6 0.132798438657 10.053096491487 4.353118474162
average 7 0.136531929112 11.728612573402 5.078638219856
average 8 0.136531929112 13.404128655316 5.804157965549
average 9 0.132798438657 15.079644737231 6.529677711243
average 10 1.441813022295 16.755160819146 7.255197456937
average 11 0.071325692522 18.430676901060 7.980717202631
average 12 0.128201644307 20.106192982975 8.706236948324
average 13 0.142405836695 21.781709064889 9.431756694018
average 14 0.147592288000 23.457225146804 10.157276439712
