# k  E-E0  [3x6 Np=6 V1=0.78 V2=0.0 V3=0.0 t'=0.22]
0  0.0000000000
0  0.1152218166
0  0.1475202035
1  0.1998120635
4  0.1998120635
2  0.1998120635
8  0.1998120635
7  0.2128864700
5  0.2128864700
1  0.2624046092
4  0.2624046092
2  0.2624046092
8  0.2624046092
6  0.3437618580
3  0.3437618580
7  0.3625769106
5  0.3625769106
2  0.3815826232
8  0.3815826232
1  0.3815826232
4  0.3815826232
5  0.4285229065
7  0.4285229065
3  0.4462754064
6  0.4462754064
0  0.4709022991
4  0.5243456171
8  0.5243456171
1  0.5243456171
2  0.5243456171
5  0.5449861312
7  0.5449861312
6  0.5657225457
3  0.5657225457
6  0.5983139841
3  0.5983139841
