# sector=9 Eg=892.8883747792507 eta=0.065 area=25.98076211353316 Kexp=4.787699188777428 source_norm2=32.67407344412727 lattice=corrected Np=13 t1=1.0 t3=0.2 V1=100.0 V2=0.0 V3=0.0 requested_mmax=600 lanczos_steps=600 lanczos_breakdown=false residual=4.407687860675457e-12 drude_weight=-2.9190373728184866
# omega Re_total Im_total Re_regular Im_regular Re_drude Im_drude
0 -10.45256840058658 -0 0.4080431501705309 -0 -10.86061155075711 -0
0.002 -10.4422204665169 -0.3445772804883808 0.4081185739060892 -0.01072069462921207 -10.85033904042298 -0.3338565858591687
0.004 -10.41129283832627 -0.6872673232036796 0.4083449362431223 -0.02144346015325538 -10.81963777456939 -0.6658238630504242
0.006 -10.36013076357456 -1.026218360595062 0.4087225107621645 -0.03217036604090219 -10.76885327433673 -0.9940479945541595
0.008 -10.28929891087439 -1.359648176119056 0.4092517540705347 -0.04290347889506526 -10.69855066494493 -1.316744697223991
0.01 -10.19956583819539 -1.685875498655989 0.4099333067638713 -0.05364486096994951 -10.60949914495926 -1.63223063768604
0.012 -10.09188336754074 -2.003347589374675 0.4107679947730183 -0.06439656863982736 -10.50265136231375 -1.938951020734847
0.014 -9.967361875511683 -2.310663141442248 0.4117568311041944 -0.07516065078652087 -10.37911870661588 -2.235502490655727
0.016 -9.827242655748496 -2.606589897548574 0.4129010179736174 -0.08593914709390019 -10.24014367372211 -2.520650750454674
0.018 -9.67286857208012 -2.890076692164462 0.4142019493419059 -0.09673408623220897 -10.08707052142203 -2.793342605932253
0.02 -9.50565420278385 -3.160259919786453 0.4156612138537271 -0.1075474838979673 -9.921315416637578 -3.052712435888485
0.022 -9.327056586336306 -3.416464695467339 0.4172805981930625 -0.1183813407035527 -9.744337184529369 -3.298083354763786
0.024 -9.138547532544012 -3.658201193130082 0.4190620908571104 -0.1292376398742817 -9.557609623401122 -3.5289635532558
0.026 -8.94158827808492 -3.885156810525482 0.4210078863608666 -0.1401183447471677 -9.362596164445787 -3.745038465778314
0.028 -8.73760706109776 -4.097184913371048 0.4231203898802385 -0.1510253960266791 -9.160727450977999 -3.946159517344368
