# sector=10 Eg=892.8170398098523 eta=0.065 area=25.98076211353316 Kexp=4.910432362794886 source_norm2=32.57163750275496 lattice=corrected Np=13 t1=1.0 t3=0.2 V1=100.0 V2=0.0 V3=0.0 requested_mmax=600 lanczos_steps=600 lanczos_breakdown=false residual=4.418913175381346e-12 drude_weight=-1.6603064690150156
# omega Re_total Im_total Re_regular Im_regular Re_drude Im_drude
0 -6.117306367269319 -0 0.06005325926071937 -0 -6.177359626530039 -0
0.002 -6.111462718446808 -0.1917232726413712 0.06005405196922782 -0.001830448936262416 -6.171516770416036 -0.1898928237051088
0.004 -6.093997901812258 -0.3823719799995589 0.06005643020599644 -0.003660944183050971 -6.154054332018254 -0.3787110358165079
0.006 -6.065108444487424 -0.5708917325605924 0.06006039430380232 -0.005491532056786832 -6.125168838791226 -0.5654002005038056
0.008 -6.025115781013633 -0.756267702064811 0.06006594481742598 -0.007322258885603686 -6.085181725831059 -0.7489454431792073
0.01 -5.974457419693487 -0.9375424790485578 0.06007308252371745 -0.009153171015141605 -6.034530502217205 -0.9283893080334162
0.012 -5.913675211968848 -1.113831764733066 0.06008180842241134 -0.01098431481467928 -5.973757020391259 -1.102847449918386
0.014 -5.843401299039538 -1.28433739697284 0.06009212373571952 -0.01281573668278426 -5.903493422775258 -1.271521660290055
0.016 -5.76434239323031 -1.448357371826012 0.06010402990948317 -0.01464748305313996 -5.824446423139793 -1.433709888772872
0.018 -5.677263087365883 -1.605292694056591 0.0601175286133244 -0.01647960040081085 -5.737380615979208 -1.58881309365578
0.02 -5.582968874926427 -1.75465105729936 0.06013262174155561 -0.01831213524767363 -5.643101496667982 -1.736338922051687
0.022 -5.482289512559646 -1.896047505359697 0.06014931141347245 -0.02014513416879517 -5.542438823973119 -1.875902371190902
0.024 -5.37606327319535 -2.029202350814707 0.06016759997470047 -0.02197864379807309 -5.436230873170051 -2.007223707016634
0.026 -5.265122532873053 -2.15393671998268 0.06018748999767078 -0.02381271083439065 -5.325310022870724 -2.13012400914829
0.028 -5.150281018130804 -2.270166152317909 0.06020898428273484 -0.02564738204746177 -5.210490002413539 -2.244518770270447
0.03 -5.032322923328715 -2.377892708524618 0.06023208585946351 -0.02748270428392063 -5.092555009188179 -2.350410004240698
0.032 -4.911993996847824 -2.477196038853852 0.0602567979872717 -0.02931872447349699 -4.972250794835095 -2.447877314380355
0.034 -4.789994597843916 -2.568223836527578 0.06028312415746202 -0.03115548963454929 -4.850277722001378 -2.537068346893029
0.036 -4.666974645017969 -2.651182057219703 0.06031106809368064 -0.03299304688094325 -4.727285713111649 -2.618189010338759
0.038 -4.543530317399519 -2.726325230255787 0.06034063375402083 -0.03483144342756354 -4.60387095115354 -2.691493786828223
0.04 -4.420202324382762 -2.793947126421231 0.06037182533215803 -0.03667072659666402 -4.48057414971492 -2.757276399824566
0.042 -4.297475536759837 -2.854371985805721 0.06040464725909936 -0.03851094382425412 -4.357880184018937 -2.815861041981467
0.044 -4.175779759954771 -2.907946450712599 0.06043910420517212 -0.04035214266586802 -4.236218864159944 -2.867594308046731
0.046 -4.055491432271353 -2.955032295945101 0.06047520108133817 -0.04219437080319638 -4.115966633352691 -2.912837925141904
0.048 -3.936936041809179 -2.996000003324715 0.06051294304139729 -0.04403767605044277 -3.997448984850577 -2.951962327274272
0.05 -3.82039107300515 -3.031223189813562 0.06055233548398289 -0.04588210636038402 -3.880943408489133 -2.985341083453179
0.052 -3.706089315049069 -3.061073869113882 0.06059338405461387 -0.04772770983093626 -3.766682699103682 -3.013346159282946
0.054 -3.594222387650004 -3.085918504620683 0.06063609464791145 -0.04957453471164564 -3.654858482297916 -3.036343969909037
0.056 -3.484944363173171 -3.106114796312453 0.06068047341009436 -0.05142262940994767 -3.545624836583265 -3.054692166902505
0.058 -3.378375386829969 -3.122009134607481 0.06072652674091206 -0.05327204249807906 -3.439101913570881 -3.068737092109401
0.06 -3.274605217564422 -3.133934649360548 0.06077426129684518 -0.05512282271937879 -3.335379478861267 -3.07881182664117
0.062 -3.173696631050757 -3.142209781037002 0.06082368399316664 -0.0569750189951059 -3.234520315043923 -3.085234762041896
0.064 -3.075688642541644 -3.147137302755803 0.06087480200701812 -0.05882868043096681 -3.136563444548662 -3.088308622324836
0.066 -2.980599521152873 -3.149003725548527 0.06092762278016654 -0.0606838563242102 -3.04152714393304 -3.088319869224317
0.068 -2.888429578613295 -3.148079024157779 0.060982154021964 -0.06254059617012275 -2.94941173263526 -3.085538427987657
0.07 -2.799163724735612 -3.144616626459479 0.06103840371254295 -0.06439894966915757 -2.860202128448154 -3.080217676790321
0.072 -2.712773789103286 -3.138853615704019 0.0610963801059207 -0.0662589667338222 -2.773870169209206 -3.072594648970197
0.074 -2.629220613976336 -3.131011100919149 0.06115609173332391 -0.06812069749584423 -2.69037670570966 -3.062890403423305
0.076 -2.548455927454708 -3.121294716766521 0.06121754740674763 -0.06998419231312726 -2.609673474861456 -3.051310524453394
0.078 -2.470424008748743 -3.109895219742514 0.06128075622258451 -0.07184950177692022 -2.531704764971328 -3.038045717965594
