# sector=13 Eg=892.7693923475509 eta=0.065 area=25.98076211353316 Kexp=4.497867981880205 source_norm2=33.221355853364514 lattice=corrected Np=13 t1=1.0 t3=0.2 V1=100.0 V2=0.0 V3=0.0 requested_mmax=600 lanczos_steps=600 lanczos_breakdown=false residual=5.506057888005199e-12 drude_weight=-1.0991027008019074
# omega Re_total Im_total Re_regular Im_regular Re_drude Im_drude
0 -4.048701320633005 -0 0.04063566386465907 -0 -4.089336984497664 -0
0.002 -4.044832477823775 -0.1269361139455555 0.04063660694866107 -0.001229372875634383 -4.085469084772436 -0.1257067410699211
0.004 -4.033269726297008 -0.2531608987747282 0.0406394365189856 -0.0024587964475902 -4.073909162815994 -0.2507021023271381
0.006 -4.014143163883892 -0.3779763814947342 0.04064415353047866 -0.00368832142571532 -4.05478731741437 -0.3742880600690188
0.008 -3.987665575118287 -0.5007107782016139 0.0406507595757285 -0.00491799854696605 -4.028316334694015 -0.4957927796546479
0.01 -3.954126583461188 -0.6207303155652868 0.04065925688624084 -0.006147878588759316 -3.994785840347429 -0.6145824369765275
0.012 -3.913884885770813 -0.7374496186791704 0.04066964833370341 -0.007378012382951948 -3.954554534104516 -0.7300716062962184
0.014 -3.867358949131912 -0.8503403340891249 0.04068193743280877 -0.008608450829031226 -3.908040886564721 -0.8417318832600936
0.016 -3.815016605309967 -0.9589377639611113 0.04069612834382275 -0.009839244907871025 -3.855712733653789 -0.9490985190532403
0.018 -3.757364001757348 -1.062845401040118 0.0407122258756781 -0.01107044569558805 -3.798076227633026 -1.05177495534453
0.02 -3.69493436115919 -1.161737364884433 0.04073023549002733 -0.01230210437698139 -3.735664596649218 -1.149435260507452
0.022 -3.6282769676146 -1.255358839647837 0.04075016330547506 -0.01353427225950371 -3.669027130920075 -1.241824567388333
0.024 -3.557946742386073 -1.343524696228924 0.04077201610228956 -0.01476700078706706 -3.598718758488363 -1.328757695441857
0.026 -3.484494702549373 -1.426116543104849 0.04079580132792449 -0.01600034155393024 -3.525290503877297 -1.410116201550919
0.028 -3.408459518914632 -1.503078489218485 0.04082152710306213 -0.0172343463185553 -3.449281046017695 -1.48584414289993
0.03 -3.330360311821635 -1.574411919656086 0.0408492022276598 -0.01846906701794978 -3.371209514049294 -1.555942852638136
0.032 -3.250690750304875 -1.640169582978268 0.04087883618829189 -0.01970455578163174 -3.291569586493167 -1.620465027196636
0.034 -3.169914455742786 -1.700449271513331 0.04091043916571303 -0.02094086494580815 -3.210824894908499 -1.679508406567523
0.036 -3.088461657997454 -1.755387346782654 0.04094402204287121 -0.02217804706801286 -3.129405680040325 -1.733209299714641
0.038 -3.006727011365851 -1.805152325643245 0.0409795964137638 -0.02341615494131666 -3.047706607779614 -1.781736170701928
0.04 -2.925068449356202 -1.849938702500602 0.04101717459274656 -0.02465524160894133 -2.966085623948949 -1.825283460891661
0.042 -2.843806940427704 -1.889961142259092 0.04105676962449647 -0.02589536037920819 -2.884863710052201 -1.864065781879884
0.044 -2.763226999852651 -1.925449140016634 0.04109839529466775 -0.02713656483998696 -2.804325395147319 -1.898312575176647
0.046 -2.68357781392571 -1.956642208613482 0.04114206614094031 -0.0283789088740062 -2.724719880066651 -1.928263299739476
0.048 -2.60507483992242 -1.9837856250523 0.04118779746502511 -0.0296224466738787 -2.646262637387445 -1.954163178378421
0.05 -2.527901756662593 -2.007126741994106 0.0412356053452333 -0.0308672327573163 -2.569137362007826 -1.97625950923679
0.052 -2.452212654629362 -2.026911851005838 0.0412855066497019 -0.03211332198258746 -2.493498161279064 -1.994798529023251
0.054 -2.378134369971369 -2.043383569674495 0.04133751905014498 -0.03336076956431448 -2.419471889021514 -2.010022800110181
0.056 -2.305768882300132 -2.056778714579281 0.0413916610367294 -0.03460963108906277 -2.347160543336861 -2.022169083490218
0.058 -2.235195711197543 -2.06732661578665 0.04144795193365091 -0.03585996253112284 -2.276643663131194 -2.031466653255527
0.06 -2.166474260226082 -2.075247825322416 0.04150641191482925 -0.03711182026926715 -2.207980672140911 -2.038136005053149
0.062 -2.099646069655804 -2.080753171317694 0.04156706202131046 -0.03836526110260082 -2.141213131677114 -2.042387910215093
0.064 -2.034736949935076 -2.084043110625562 0.04162992417892871 -0.03962034226715755 -2.076366874114004 -2.044422768358404
0.066 -1.971758977093613 -2.085307335122093 0.04169502121691435 -0.04087712145294192 -2.013453998310527 -2.044430213669151
0.068 -1.910712338843401 -2.084724590200596 0.04176237688748707 -0.04213565682058951 -1.952474715730888 -2.042588933380006
0.07 -1.851587026251215 -2.08246266778217 0.04183201588605964 -0.04339600701895079 -1.893419042137275 -2.039066660763219
0.072 -1.794364370647609 -2.078678540209447 0.0419039638728111 -0.04465823120221264 -1.83626833452042 -2.034020309007235
