# k E-E0; corrected TiltedLat30, Np=13, V1=100.0, V2=0.0, V3=0.0
2 0.000000000000
13 0.000000000006
3 0.002088406953
12 0.002088406953
7 0.004939153665
8 0.004939153668
0 0.044485107357
10 0.047647462307
5 0.047647462307
14 0.115164854689
1 0.115164854691
4 0.116468007697
11 0.116468007698
9 0.118982431705
6 0.118982431710
14 0.328475941110
1 0.328475941110
11 0.333545477605
4 0.333545477607
6 0.335879603700
9 0.335879603702
3 0.431100741235
12 0.431100741236
13 0.432583621637
2 0.432583621640
8 0.438834020786
7 0.438834020786
0 0.634978933238
5 0.649445305084
10 0.649445305085
2 0.887592088789
13 0.887592088790
12 0.897246294168
3 0.897246294168
8 0.906664818783
7 0.906664818785
0 0.958271019722
10 0.965819222040
5 0.965819222046
14 1.060740642232
1 1.060740642233
11 1.083334144654
4 1.083334144655
6 1.090408952539
9 1.090408952544
0 1.204381213093
5 1.225400769890
10 1.225400769890
1 1.322027653863
14 1.322027653864
4 1.324011292614
11 1.324011292616
9 1.332278120337
6 1.332278120338
8 1.360199591287
7 1.360199591288
0 1.375527736125
10 1.390667002469
5 1.390667002470
13 1.401847646192
2 1.401847646194
6 1.402185817137
9 1.402185817137
12 1.403688236509
3 1.403688236509
8 1.422378680711
7 1.422378680713
4 1.429375102741
11 1.429375102742
3 1.449035768939
12 1.449035768942
14 1.454841561824
1 1.454841561825
9 1.478017614336
6 1.478017614336
10 1.478087257249
5 1.478087257251
7 1.515212561934
8 1.515212561935
13 1.517595375491
2 1.517595375492
11 1.529456105001
4 1.529456105004
3 1.545749953031
12 1.545749953032
5 1.547103930629
10 1.547103930630
13 1.551865221688
2 1.551865221688
0 1.563132911290
1 1.574839650913
14 1.574839650913
11 1.582003111180
4 1.582003111180
9 1.588759288436
6 1.588759288438
8 1.609929317255
7 1.609929317257
4 1.614570456404
11 1.614570456404
6 1.618868462346
9 1.618868462346
14 1.622943800651
1 1.622943800651
0 1.625327747578
10 1.630602684571
5 1.630602684572
3 1.646922152057
12 1.646922152057
2 1.662944624887
13 1.662944624889
2 1.699879082008
13 1.699879082010
1 1.702407487323
14 1.702407487325
7 1.725673243694
8 1.725673243694
12 1.730019362677
3 1.730019362680
0 1.775332664295
