# ik  N(k)  kx  ky  [3x6 Np=6 V1=1.6 t'=0.22]
# 基态扇区 k=0  E0=-8.70270698
0  0.000000  0.000000  0.000000
1  0.343557  2.094395  1.209200
2  0.343557  4.188790  2.418399
3  0.150016  0.000000  1.209200
4  0.453157  2.094395  2.418399
5  0.555198  4.188790  3.627599
6  0.150016  0.000000  2.418399
7  0.555198  2.094395  3.627599
8  0.453157  4.188790  4.836798
