# k E-E0; corrected TiltedLat30, Np=13, V1=10.0, V2=2.0, V3=2.0
2 0.000000000000
13 0.000000000000
0 0.036992165995
11 0.087635697070
4 0.087635697070
9 0.134665276543
6 0.134665276543
8 0.145966692921
7 0.145966692921
3 0.156036804225
12 0.156036804225
5 0.156175754027
10 0.156175754027
1 0.178009813896
14 0.178009813897
2 0.430668768826
13 0.430668768826
12 0.507882727084
3 0.507882727084
8 0.547642996390
7 0.547642996390
1 0.731673663363
14 0.731673663364
11 0.824449885356
4 0.824449885356
6 0.845793796531
9 0.845793796531
0 0.859673588170
10 0.905709285872
5 0.905709285872
6 1.041644207229
9 1.041644207230
8 1.080119894293
7 1.080119894293
12 1.164784425464
3 1.164784425464
4 1.189041060044
11 1.189041060045
1 1.300558535174
14 1.300558535174
2 1.342137907621
13 1.342137907621
5 1.408813002922
10 1.408813002922
0 1.442528321577
7 1.451464940525
8 1.451464940525
4 1.468651254144
11 1.468651254144
14 1.494222187248
1 1.494222187248
0 1.510543980364
6 1.513019856165
9 1.513019856165
10 1.539504648656
5 1.539504648657
12 1.549217879286
3 1.549217879286
2 1.563713637178
13 1.563713637178
11 1.660020340131
4 1.660020340131
6 1.686147102806
9 1.686147102807
14 1.695256009837
1 1.695256009837
2 1.695973106091
13 1.695973106092
3 1.738761655881
12 1.738761655881
7 1.744909570623
8 1.744909570624
5 1.780085142636
10 1.780085142636
0 1.821037902175
3 1.976758632505
12 1.976758632506
5 1.979157997596
10 1.979157997596
2 1.999960471618
13 1.999960471618
4 2.003097315490
11 2.003097315490
9 2.022853320850
6 2.022853320850
1 2.038730975269
14 2.038730975269
7 2.078699216022
8 2.078699216022
0 2.115497821573
0 2.124197936296
5 2.126072534085
10 2.126072534085
2 2.305794864712
13 2.305794864713
4 2.323894372171
11 2.323894372171
3 2.336504970695
12 2.336504970695
14 2.340710247521
1 2.340710247521
7 2.357076576269
8 2.357076576269
9 2.358709597261
6 2.358709597262
13 2.419102798613
2 2.419102798613
12 2.431297703471
3 2.431297703471
1 2.439807497298
14 2.439807497299
7 2.453541564754
8 2.453541564754
6 2.465210016791
9 2.465210016791
11 2.487452796950
4 2.487452796950
0 2.492700372411
10 2.550708711695
5 2.550708711695
