# sector=9 Eg=157.33415850546058 eta=0.065 area=25.98076211353316 Kexp=9.895349435426581 source_norm2=32.75060470470735 lattice=corrected Np=13 t1=1.0 t3=0.2 V1=10.0 V2=2.0 V3=2.0 requested_mmax=600 lanczos_steps=600 lanczos_breakdown=false residual=5.775678738638559e-13 drude_weight=-4.4297147382508
# omega Re_total Im_total Re_regular Im_regular Re_drude Im_drude
0 -16.40679149844894 -0 0.07446752919873988 -0 -16.48125902764768 -0
0.002 -16.39120209141089 -0.5089140877558515 0.07446813602146994 -0.002278080757932704 -16.46567022743236 -0.5066360069979188
0.004 -16.3446103056133 -1.014961136856075 0.07446995654455091 -0.004556197646361016 -16.41908026215785 -1.010404939209714
0.006 -16.2675404781618 -1.515327937792166 0.0744729909326525 -0.006834386798831913 -16.34201346909445 -1.508493550993334
0.008 -16.1608502009247 -2.007306830863912 0.07447723946034002 -0.009112684354983384 -16.23532744038504 -1.998194146508928
0.01 -16.02570675224198 -2.488343350271939 0.07448270251210939 -0.01139112646361745 -16.10018945475409 -2.476952223808322
0.012 -15.86355579950716 -2.95607809022534 0.0744893805824383 -0.01366974928572162 -15.9380451800896 -2.942408340939618
0.014 -15.67608390460018 -3.408381458293954 0.07449727427597221 -0.01594858899755319 -15.75058117887615 -3.392432869296401
0.016 -15.46517658641568 -3.843380413048672 0.07450638430769613 -0.01822768179368753 -15.53968297072338 -3.825152731254985
0.018 -15.2328737901042 -4.259476741258251 0.07451671150306632 -0.02050706389008541 -15.30739050160727 -4.238969677368166
0.02 -14.98132458467441 -4.655356876595677 0.0745282567983382 -0.02278677152713906 -15.05585284147275 -4.632570105068538
0.022 -14.71274277400494 -5.029993663979003 0.07454102124064647 -0.02506684097280483 -14.78728379524559 -5.004926823006198
0.024 -14.42936488399515 -5.382640806365725 0.07455500598848583 -0.02734730852561166 -14.50391988998364 -5.355293497840113
0.026 -14.13341170807412 -5.712820978672196 0.0745702123118164 -0.02962821051782232 -14.20798192038593 -5.683192768154373
0.028 -13.8270542831052 -6.020308750880591 0.07458664159263691 -0.03190958331844735 -13.90164092469784 -5.988399167562144
0.03 -13.51238485429665 -6.305109532392641 0.07460429532509841 -0.03419146333645014 -13.58698914962175 -6.270918069056191
0.032 -13.19139309308957 -6.567435742140415 0.07462317511608264 -0.03647388702378758 -13.26601626820565 -6.530961855116628
0.034 -12.8659475725107 -6.80768133821201 0.07464328268563074 -0.03875689087854422 -12.94059085519633 -6.768924447333466
0.036 -12.53778229044087 -7.026395723311087 0.07466461986731236 -0.04104051144809612 -12.61244691030818 -6.98535521186299
0.038 -12.20848786727614 -7.224257894926505 0.07468718860875492 -0.04332478533226102 -12.28317505588489 -7.180933109594244
0.04 -11.8795069303688 -7.402051546934744 0.07471099097221681 -0.04560974918642399 -11.95421792134102 -7.35644179774832
0.042 -11.55213312962456 -7.560641665384833 0.07473602913507441 -0.0478954397247611 -11.62686915875963 -7.512746225660072
0.044 -11.22751320050328 -7.700953005405295 0.0747623053904808 -0.05018189372336559 -11.30227550589376 -7.650771111681929
0.046 -10.90665149496474 -7.823950695518636 0.07478982214792872 -0.0524691480235149 -10.98144131711267 -7.771481547495121
0.048 -10.59041642983071 -7.930623094376445 0.07481858193394243 -0.05475723953485138 -10.66523501176466 -7.875865854841594
0.05 -10.27954834819261 -8.021966924919674 0.07484858739274111 -0.0570462052386382 -10.35439693558535 -7.964920719681037
0.052 -9.974668346303075 -8.098974632263033 0.074879841286976 -0.05933608219099283 -10.04954818759005 -8.03963855007204
0.054 -9.676287680362117 -8.162623852918056 0.07491234649847106 -0.06162690752618522 -9.751200026860587 -8.100996945391872
0.056 -9.384817430421379 -8.213868842171017 0.07494610602902969 -0.06391871845989719 -9.459763536450408 -8.14995012371112
0.058 -9.100578159092768 -8.253633680930298 0.07498112300124357 -0.06621155229256491 -9.175559282094012 -8.187422128637733
0.06 -8.823809358677588 -8.282807070416013 0.07501740065933911 -0.06850544641269532 -8.898826759336927 -8.214301624003317
0.062 -8.55467853040366 -8.302238520022879 0.07505494237009928 -0.07080043830021536 -8.62973347277376 -8.231438081722663
0.064 -8.293289783024859 -8.312735738106971 0.07509375162379574 -0.07309656552983482 -8.368383534648654 -8.239639172577137
0.066 -8.039691874970067 -8.31506304519513 0.07513383203511148 -0.07539386577448486 -8.114825707005179 -8.239669179420645
0.068 -7.793885654763561 -8.309940642398351 0.07517518734418434 -0.07769237680870734 -7.869060842107745 -8.232248265589643
