# 15 态等权光电导统计量；eta=0.065 M=600
# omega mean_Re_total mean_Im_total mean_Re_regular mean_Im_regular mean_Re_drude mean_Im_drude std_Re_total std_Im_total std_Re_regular std_Im_regular std_Re_drude std_Im_drude min_Re_total min_Im_total min_Re_regular min_Im_regular min_Re_drude min_Im_drude max_Re_total max_Im_total max_Re_regular max_Im_regular max_Re_drude max_Im_drude
0.068 -7.699593778745685 -8.222466085314448 0.08116441964683285 -0.08259597007304301 -7.780758198392517 -8.139870115241406 0.8567508352123048 0.9104089281436321 0.01365423334388404 0.01254354355606619 0.8636144190476946 0.9034735460806653 -8.580377106806196 -9.186927284355123 0.06244616481565459 -0.102341901154053 -8.683794851589257 -9.08458538320107 -5.906158470738711 -6.346751896602601 0.1034177447830606 -0.06476599470254865 -5.988237882087573 -6.264618092030077
0.07000000000000001 -7.464148849555489 -8.210889699415388 0.0812680597678416 -0.08505610475949332 -7.545416909323331 -8.125833594655894 0.8306157349561987 0.9090612687968529 0.01373324899303634 0.01293306724896365 0.837493040455129 0.9019155820286003 -8.317460272284043 -9.174342361533162 0.06247132700002617 -0.105422580846234 -8.421139796352147 -9.068919780686928 -5.724867465548271 -6.338414723533334 0.103679524068105 -0.0666796864478207 -5.807114193818403 -6.253815285650589
0.07199999999999999 -7.236291885926199 -8.193242483201514 0.08137516663788072 -0.08751897882284346 -7.317667052564079 -8.10572350437867 0.8053227810524589 0.9070400601205562 0.0138151602243555 0.01332444649854569 0.8122142623183178 0.8996834905679829 -8.063006672750834 -9.154985284262793 0.06249723564215171 -0.1085095757294546 -8.166957236870376 -9.046475708533338 -5.54941339175801 -6.325407650730138 0.103950564119542 -0.06859414774421856 -5.631833034179292 -6.23833813016783
0.074 -7.015919566397842 -8.170107692373874 0.08148578331614556 -0.08998467885333231 -7.09740534971399 -8.08012301352054 0.7808605058295658 0.9044100508175129 0.01390002345291759 0.01371774366834774 0.7877666213950159 0.8968419997420183 -7.816900885389917 -9.129507109849239 0.06252389223396394 -0.1116030912519697 -7.921131908227331 -9.017904018597269 -5.379716695450236 -6.308179640366238 0.1042310228374134 -0.07050940108274459 -5.462314917904643 -6.218635444999132
0.076 -6.802904524724322 -8.142027760279861 0.08159995458529051 -0.09245329216401105 -6.88450447930961 -8.049574468115852 0.7572147729447193 0.9012314588599892 0.01398789736979343 0.01411302193274583 0.7641359858167234 0.8934513064933998 -7.579000647237504 -9.098513336719853 0.06255129831297913 -0.1147033349966167 -7.683521712000135 -8.983810001723235 -5.215679316037995 -6.287148237681588 0.1045210647626309 -0.07242546899758864 -5.298461855673727 -6.19512463124928
0.078 -6.597099742936025 -8.109505870736912 0.08171772700047847 -0.09492490681310817 -6.678817469936503 -8.014580963923803 0.7343692650029556 0.8975601460734131 0.01407884300924245 0.01451034530169955 0.7413060426959989 0.8895672512351985 -7.349141757946193 -9.062565659824314 0.06257945546253672 -0.1178105167400146 -7.453962619236916 -8.944755143084299 -5.057188067234002 -6.262700781490816 0.1048208612907223 -0.07434237406750986 -5.140160735143366 -6.168192882172038
0.08 -6.398342432007555 -8.073007711255157 0.08183914894071743 -0.09739961162651344 -6.480181580948273 -7.975608099628642 0.7123059143051859 0.8934478127433084 0.01417292381926047 0.01490977864552128 0.7192587288614635 0.8852415124448783 -7.127142410676996 -9.022183927370309 0.06260836531216078 -0.1209248485112061 -7.232273001573021 -8.901259078859102 -4.904117623668448 -6.23519575353066 0.1051305908960256 -0.07626013891708933 -4.987286307632277 -6.138198532470494
0.082 -6.206457438861095 -8.032963345157967 0.08196427066264222 -0.09987749622032868 -6.288421709523736 -7.933085848937638 0.6910052810241097 0.8889422054192428 0.01427020573565776 0.01531138771965846 0.697974609019367 0.8805218144552017 -6.912806994345033 -8.97784823025542 0.06263802953789116 -0.1240465446494359 -7.01825743371206 -8.853801685605983 -4.756333142963658 -6.204964219314496 0.1054504393670276 -0.0781787862180212 -4.839703810265132 -6.105472499103706
0.08400000000000001 -6.021260219491736 -7.989769151996968 0.08209314435680708 -0.1023586510234676 -6.103353363848541 -7.887410500973501 0.6704468832241951 0.8840873322991594 0.0143707572597919 0.01571523918943672 0.6774332057577388 0.8754521428253854 -6.705929411622557 -8.930001067718816 0.06266844986257819 -0.1271758218610146 -6.811710011675681 -8.802825245857802 -4.613692553885754 -6.172311321548216 0.1057806000531238 -0.08009833869047758 -4.697271254196697 -6.070319774654193
0.08599999999999999 -5.84255941781866 -7.943789795210679 0.08222582420658792 -0.1048431673003525 -5.924785242025249 -7.838946627910326 0.6506094831216147 0.8789236816376544 0.01447464954015262 0.01612140065473952 0.657613285788921 0.8700729627361108 -6.50629595689918 -8.879049543397343 0.0626996280562527 -0.1303128992751677 -6.612417231022576 -8.748736644122175 -4.476048541053528 -6.13751779451425 0.1061212741233962 -0.08201881910443519 -4.559841409396175 -6.03302094166263
0.08799999999999999 -5.670159088774089 -7.895360184245998 0.08236236644985775 -0.1073311371735785 -5.752521455223946 -7.78802904707242 0.6314713338589102 0.8734884395397742 0.01458195645797751 0.01652994067460573 0.6384931067050759 0.8644214367699488 -6.313687797180375 -8.825367555200431 0.06273156593650839 -0.1334579984984698 -6.420160468018495 -8.691909556701962 -4.34325025584391 -6.10084147419471 0.10647267083812 -0.08394025028094679 -4.427263515631461 -5.993833682701054
0.09 -5.503860602408463 -7.844787405441636 0.08250282944349609 -0.109822653646616 -5.58636343185196 -7.73496475179502 0.6130103908767155 0.8678157042876627 0.01469275471708515 0.01694092879165877 0.6200506283288478 0.8585316392245588 -6.127883096971044 -8.769297950320109 0.06276426536882526 -0.1366113436679625 -6.234718104804329 -8.632686606652147 -4.215144781799554 -6.062518784353756 0.1068350078332841 -0.08586265509356386 -4.299384747958859 -5.952994266404573
